9.012333333333333307e-01,2.657999999999999807e-01,2.016999999999999904e-01,1.767666666666666553e-01,1.617333333333333401e-01,1.517333333333333312e-01,1.446666666666666656e-01,1.390833333333333366e-01,1.342833333333333379e-01,1.305333333333333345e-01,1.270999999999999908e-01,1.240833333333333371e-01,1.213499999999999995e-01,1.191833333333333356e-01,1.174999999999999933e-01,1.158333333333333298e-01,1.139000000000000012e-01,1.124166666666666647e-01,1.111833333333333285e-01,1.101000000000000034e-01,1.087000000000000050e-01,1.076666666666666605e-01,1.064166666666666733e-01,1.053666666666666640e-01,1.040833333333333333e-01,1.029000000000000054e-01,1.020999999999999963e-01,1.012833333333333363e-01,1.004333333333333328e-01,9.959999999999999409e-02,9.878333333333333410e-02,9.823333333333333917e-02,9.761666666666667103e-02,9.681666666666666199e-02,9.588333333333333430e-02,9.533333333333333937e-02,9.470000000000000639e-02,9.408333333333333826e-02,9.361666666666666747e-02,9.295000000000000484e-02,9.238333333333333119e-02,9.201666666666666328e-02,9.126666666666666261e-02,9.068333333333333801e-02,9.030000000000000526e-02,8.955000000000000460e-02,8.905000000000000415e-02,8.863333333333332786e-02,8.834999999999999798e-02,8.805000000000000326e-02,8.756666666666666765e-02,8.706666666666666721e-02,8.655000000000000193e-02,8.619999999999999885e-02,8.581666666666666610e-02,8.541666666666666852e-02,8.503333333333333577e-02,8.483333333333333004e-02,8.455000000000000016e-02,8.416666666666666741e-02,8.386666666666667269e-02,8.350000000000000477e-02,8.315000000000000169e-02,8.294999999999999596e-02,8.265000000000000124e-02,8.235000000000000653e-02,8.200000000000000344e-02,8.171666666666667356e-02,8.143333333333332980e-02,8.114999999999999991e-02,8.098333333333333772e-02,8.073333333333333750e-02,8.043333333333332891e-02,8.013333333333333419e-02,7.994999999999999329e-02,7.979999999999999594e-02,7.946666666666667156e-02,7.926666666666666583e-02,7.900000000000000078e-02,7.883333333333333859e-02,7.858333333333333837e-02,7.833333333333333814e-02,7.810000000000000275e-02,7.785000000000000253e-02,7.766666666666666163e-02,7.745000000000000495e-02,7.736666666666666692e-02,7.735000000000000209e-02,7.718333333333333990e-02,7.708333333333333703e-02,7.703333333333332866e-02,7.693333333333333968e-02,7.683333333333333681e-02,7.671666666666666912e-02,7.653333333333332822e-02,7.636666666666666603e-02,7.623333333333333350e-02,7.613333333333333064e-02,7.605000000000000648e-02,7.593333333333333879e-02,7.574999999999999789e-02
9.012333333333333307e-01,5.398500000000000520e-01,3.961999999999999966e-01,3.245833333333333348e-01,2.811000000000000165e-01,2.538666666666666849e-01,2.347166666666666568e-01,2.210833333333333262e-01,2.104166666666666685e-01,2.022166666666666557e-01,1.950166666666666715e-01,1.891166666666666551e-01,1.833333333333333204e-01,1.792499999999999927e-01,1.749666666666666592e-01,1.713333333333333375e-01,1.683999999999999941e-01,1.647833333333333372e-01,1.615666666666666640e-01,1.590833333333333266e-01,1.567999999999999949e-01,1.544500000000000040e-01,1.524833333333333318e-01,1.506333333333333413e-01,1.488833333333333397e-01,1.474333333333333329e-01,1.456000000000000072e-01,1.441000000000000059e-01,1.428666666666666696e-01,1.413833333333333331e-01,1.401000000000000023e-01,1.388666666666666660e-01,1.379166666666666596e-01,1.368499999999999994e-01,1.355833333333333335e-01,1.347333333333333438e-01,1.339166666666666561e-01,1.330666666666666664e-01,1.322666666666666713e-01,1.314833333333333409e-01,1.306499999999999884e-01,1.302666666666666695e-01,1.293833333333333224e-01,1.287000000000000088e-01,1.277833333333333321e-01,1.267999999999999960e-01,1.259666666666666712e-01,1.254666666666666708e-01,1.247833333333333294e-01,1.240833333333333371e-01,1.231666666666666604e-01,1.228666666666666657e-01,1.222666666666666624e-01,1.217000000000000026e-01,1.210666666666666696e-01,1.204999999999999960e-01,1.199833333333333307e-01,1.195500000000000035e-01,1.191166666666666624e-01,1.186833333333333351e-01,1.182499999999999940e-01,1.176166666666666610e-01,1.171166666666666606e-01,1.169166666666666687e-01,1.165166666666666712e-01,1.161166666666666736e-01,1.158166666666666650e-01,1.155833333333333296e-01,1.152333333333333265e-01,1.149166666666666670e-01,1.144166666666666665e-01,1.138166666666666632e-01,1.132666666666666683e-01,1.130000000000000032e-01,1.127999999999999975e-01,1.124333333333333296e-01,1.122500000000000026e-01,1.119333333333333291e-01,1.117833333333333318e-01,1.114666666666666722e-01,1.112833333333333313e-01,1.108666666666666689e-01,1.105000000000000010e-01,1.103500000000000036e-01,1.100833333333333386e-01,1.098500000000000032e-01,1.096000000000000030e-01,1.092499999999999999e-01,1.089333333333333265e-01,1.085666666666666724e-01,1.082833333333333287e-01,1.079333333333333395e-01,1.074333333333333390e-01,1.071333333333333304e-01,1.068999999999999950e-01,1.066499999999999948e-01,1.064333333333333381e-01,1.062166666666666676e-01,1.059166666666666728e-01,1.057166666666666671e-01,1.054333333333333372e-01
9.012333333333333307e-01,1.131500000000000006e-01,1.020500000000000018e-01,9.185000000000000109e-02,8.843333333333333601e-02,8.591666666666666896e-02,8.228333333333333333e-02,8.506666666666666543e-02,8.251666666666666872e-02,8.528333333333333599e-02,8.561666666666666037e-02,8.091666666666666452e-02,7.564999999999999503e-02,7.326666666666666050e-02,7.326666666666666050e-02,7.284999999999999809e-02,7.283333333333333326e-02,7.395000000000000184e-02,7.789999999999999702e-02,8.265000000000000124e-02,8.376666666666666983e-02,7.938333333333333353e-02,7.455000000000000515e-02,7.258333333333333304e-02,7.291666666666667129e-02,7.241666666666667085e-02,7.224999999999999478e-02,7.205000000000000293e-02,7.576666666666666272e-02,8.266666666666666607e-02,8.478333333333333555e-02,7.961666666666666892e-02,7.433333333333333459e-02,7.230000000000000315e-02,7.215000000000000580e-02,7.368333333333333679e-02,7.206666666666666776e-02,7.248333333333333017e-02,7.498333333333333239e-02,7.914999999999999813e-02,8.369999999999999662e-02,8.440000000000000280e-02,7.714999999999999636e-02,7.370000000000000162e-02,7.256666666666666821e-02,7.349999999999999589e-02,7.408333333333333437e-02,7.430000000000000493e-02,7.318333333333333635e-02,7.580000000000000626e-02,8.581666666666666610e-02,8.881666666666666876e-02,8.039999999999999925e-02,7.671666666666666912e-02,7.328333333333333921e-02,7.343333333333333657e-02,7.413333333333332886e-02,7.326666666666666050e-02,7.253333333333333854e-02,7.346666666666666623e-02,7.731666666666667243e-02,8.425000000000000544e-02,8.733333333333333226e-02,7.918333333333332780e-02,7.431666666666666976e-02,7.261666666666666270e-02,7.331666666666666887e-02,7.424999999999999656e-02,7.449999999999999678e-02,7.384999999999999898e-02,7.340000000000000691e-02,8.004999999999999616e-02,8.998333333333333184e-02,8.458333333333332982e-02,7.835000000000000298e-02,7.493333333333333790e-02,7.358333333333333393e-02,7.413333333333332886e-02,7.463333333333332931e-02,7.383333333333333415e-02,7.309999999999999831e-02,7.620000000000000384e-02,8.269999999999999574e-02,8.838333333333332764e-02,8.298333333333333950e-02,7.756666666666667265e-02,7.370000000000000162e-02,7.293333333333333612e-02,7.389999999999999347e-02,7.446666666666666712e-02,7.366666666666667196e-02,7.278333333333333877e-02,7.516666666666667329e-02,8.229999999999999816e-02,8.993333333333333734e-02,8.351666666666666961e-02,7.753333333333332911e-02,7.406666666666666954e-02,7.330000000000000404e-02,7.414999999999999369e-02,7.481666666666667020e-02
9.012333333333333307e-01,1.113666666666666694e-01,1.004666666666666625e-01,9.074999999999999734e-02,9.364999999999999714e-02,8.678333333333333732e-02,8.964999999999999358e-02,8.848333333333333051e-02,8.319999999999999618e-02,8.288333333333333663e-02,7.729999999999999372e-02,8.000000000000000167e-02,7.925000000000000100e-02,7.958333333333333925e-02,7.523333333333333262e-02,7.463333333333332931e-02,7.468333333333333768e-02,7.786666666666666736e-02,7.538333333333332997e-02,7.699999999999999900e-02,7.801666666666666472e-02,7.885000000000000342e-02,7.686666666666666647e-02,9.173333333333333339e-02,7.405000000000000471e-02,7.501666666666666206e-02,7.568333333333333857e-02,7.443333333333333746e-02,7.616666666666666030e-02,7.695000000000000451e-02,7.474999999999999700e-02,7.548333333333333284e-02,7.571666666666666823e-02,7.620000000000000384e-02,7.751666666666666428e-02,7.954999999999999571e-02,7.516666666666667329e-02,8.948333333333333139e-02,7.653333333333332822e-02,7.326666666666666050e-02,7.754999999999999394e-02,7.638333333333333086e-02,7.935000000000000386e-02,7.820000000000000562e-02,7.826666666666666494e-02,8.153333333333333266e-02,7.939999999999999836e-02,7.683333333333333681e-02,7.520000000000000295e-02,7.599999999999999811e-02,7.681666666666667198e-02,7.538333333333332997e-02,8.271666666666666057e-02,8.698333333333332917e-02,7.968333333333332824e-02,7.421666666666666690e-02,7.703333333333332866e-02,7.451666666666666161e-02,7.408333333333333437e-02,7.423333333333333173e-02,7.476666666666666183e-02,7.366666666666667196e-02,7.401666666666666117e-02,7.356666666666666909e-02,7.420000000000000207e-02,7.560000000000000053e-02,7.524999999999999745e-02,7.510000000000000009e-02,7.391666666666667218e-02,7.403333333333333988e-02,7.413333333333332886e-02,7.423333333333333173e-02,7.438333333333332908e-02,7.358333333333333393e-02,7.484999999999999987e-02,7.614999999999999547e-02,7.274999999999999523e-02,7.306666666666666865e-02,7.288333333333332775e-02,7.340000000000000691e-02,7.371666666666666645e-02,7.361666666666666359e-02,7.511666666666666492e-02,7.668333333333333945e-02,7.299999999999999545e-02,7.405000000000000471e-02,7.315000000000000668e-02,7.315000000000000668e-02,7.459999999999999964e-02,7.405000000000000471e-02,7.646666666666666889e-02,7.573333333333333306e-02,7.461666666666666448e-02,7.395000000000000184e-02,7.474999999999999700e-02,7.473333333333333217e-02,7.488333333333332953e-02,7.431666666666666976e-02,7.726666666666666405e-02,7.353333333333333943e-02,7.453333333333332644e-02
9.012333333333333307e-01,1.113666666666666694e-01,1.011500000000000038e-01,9.611666666666666969e-02,9.653333333333333210e-02,9.336666666666666725e-02,8.816666666666667096e-02,9.360000000000000264e-02,9.583333333333333981e-02,1.068000000000000060e-01,8.780000000000000304e-02,9.450000000000000067e-02,8.438333333333333797e-02,9.866666666666666641e-02,8.824999999999999512e-02,9.321666666666666989e-02,8.726666666666667294e-02,8.906666666666666898e-02,8.416666666666666741e-02,8.456666666666666499e-02,8.971666666666666679e-02,8.733333333333333226e-02,9.650000000000000244e-02,9.106666666666667076e-02,8.079999999999999682e-02,7.975000000000000144e-02,7.903333333333333044e-02,8.341666666666666674e-02,9.089999999999999469e-02,8.276666666666666894e-02,8.161666666666667069e-02,8.596666666666666345e-02,8.836666666666666281e-02,9.229999999999999316e-02,8.888333333333332809e-02,9.411666666666666792e-02,9.314999999999999669e-02,8.911666666666666348e-02,9.335000000000000242e-02,8.830000000000000349e-02,8.820000000000000062e-02,8.223333333333333883e-02,8.294999999999999596e-02,7.771666666666667000e-02,8.790000000000000591e-02,9.018333333333333757e-02,9.246666666666666923e-02,9.303333333333332900e-02,8.550000000000000655e-02,9.038333333333332942e-02,9.030000000000000526e-02,8.738333333333332675e-02,8.254999999999999838e-02,8.511666666666665992e-02,9.264999999999999625e-02,8.823333333333333028e-02,9.239999999999999603e-02,9.653333333333333210e-02,9.639999999999999958e-02,9.765000000000000069e-02,8.636666666666666103e-02,8.609999999999999598e-02,9.966666666666666730e-02,9.866666666666666641e-02,1.019833333333333286e-01,8.578333333333333643e-02,1.007166666666666627e-01,8.755000000000000282e-02,8.033333333333333992e-02,9.491666666666666308e-02,8.455000000000000016e-02,8.596666666666666345e-02,9.641666666666666441e-02,1.105499999999999955e-01,8.593333333333333379e-02,1.022833333333333372e-01,8.931666666666666921e-02,9.131666666666667098e-02,9.138333333333333031e-02,9.033333333333333492e-02,9.191666666666666041e-02,1.034833333333333300e-01,8.066666666666666430e-02,1.069833333333333331e-01,8.426666666666667027e-02,9.470000000000000639e-02,8.486666666666667358e-02,9.663333333333333497e-02,9.299999999999999933e-02,8.616666666666666918e-02,1.029666666666666647e-01,9.791666666666666574e-02,9.468333333333332769e-02,9.481666666666666021e-02,9.111666666666666525e-02,9.579999999999999627e-02,9.401666666666666505e-02,9.386666666666666770e-02,1.015166666666666717e-01,8.856666666666666854e-02,9.573333333333333695e-02
9.012333333333333307e-01,1.260833333333333250e-01,1.035333333333333383e-01,9.450000000000000067e-02,9.373333333333333517e-02,9.420000000000000595e-02,9.288333333333333164e-02,9.055000000000000548e-02,8.966666666666667229e-02,8.843333333333333601e-02,8.748333333333332962e-02,8.701666666666667271e-02,8.636666666666666103e-02,8.603333333333333666e-02,8.581666666666666610e-02,8.533333333333333048e-02,8.518333333333333313e-02,8.493333333333333290e-02,8.508333333333333026e-02,8.501666666666667094e-02,8.503333333333333577e-02,8.500000000000000611e-02,8.498333333333332740e-02,8.500000000000000611e-02,8.486666666666667358e-02,8.491666666666666807e-02,8.491666666666666807e-02,8.481666666666666521e-02,8.484999999999999487e-02,8.488333333333333841e-02,8.488333333333333841e-02,8.493333333333333290e-02,8.486666666666667358e-02,8.491666666666666807e-02,8.490000000000000324e-02,8.490000000000000324e-02,8.490000000000000324e-02,8.491666666666666807e-02,8.491666666666666807e-02,8.491666666666666807e-02,8.491666666666666807e-02,8.488333333333333841e-02,8.486666666666667358e-02,8.483333333333333004e-02,8.486666666666667358e-02,8.486666666666667358e-02,8.486666666666667358e-02,8.490000000000000324e-02,8.490000000000000324e-02,8.491666666666666807e-02,8.490000000000000324e-02,8.491666666666666807e-02,8.494999999999999774e-02,8.494999999999999774e-02,8.493333333333333290e-02,8.493333333333333290e-02,8.493333333333333290e-02,8.496666666666666257e-02,8.498333333333332740e-02,8.498333333333332740e-02,8.500000000000000611e-02,8.501666666666667094e-02,8.503333333333333577e-02,8.501666666666667094e-02,8.498333333333332740e-02,8.496666666666666257e-02,8.496666666666666257e-02,8.494999999999999774e-02,8.496666666666666257e-02,8.498333333333332740e-02,8.498333333333332740e-02,8.500000000000000611e-02,8.498333333333332740e-02,8.498333333333332740e-02,8.498333333333332740e-02,8.498333333333332740e-02,8.500000000000000611e-02,8.500000000000000611e-02,8.500000000000000611e-02,8.501666666666667094e-02,8.503333333333333577e-02,8.503333333333333577e-02,8.505000000000000060e-02,8.505000000000000060e-02,8.506666666666666543e-02,8.508333333333333026e-02,8.508333333333333026e-02,8.509999999999999509e-02,8.511666666666665992e-02,8.511666666666665992e-02,8.511666666666665992e-02,8.511666666666665992e-02,8.511666666666665992e-02,8.513333333333333863e-02,8.513333333333333863e-02,8.513333333333333863e-02,8.511666666666665992e-02,8.511666666666665992e-02,8.511666666666665992e-02,8.511666666666665992e-02,8.511666666666665992e-02
9.012333333333333307e-01,1.231666666666666604e-01,1.018333333333333313e-01,1.000166666666666704e-01,9.798333333333333894e-02,9.346666666666667012e-02,9.091666666666667340e-02,8.928333333333333954e-02,8.780000000000000304e-02,8.708333333333333204e-02,8.619999999999999885e-02,8.584999999999999576e-02,8.584999999999999576e-02,8.544999999999999818e-02,8.518333333333333313e-02,8.509999999999999509e-02,8.505000000000000060e-02,8.486666666666667358e-02,8.475000000000000588e-02,8.465000000000000302e-02,8.456666666666666499e-02,8.461666666666667336e-02,8.459999999999999465e-02,8.459999999999999465e-02,8.465000000000000302e-02,8.461666666666667336e-02,8.459999999999999465e-02,8.455000000000000016e-02,8.463333333333333819e-02,8.461666666666667336e-02,8.456666666666666499e-02,8.456666666666666499e-02,8.456666666666666499e-02,8.456666666666666499e-02,8.455000000000000016e-02,8.455000000000000016e-02,8.456666666666666499e-02,8.456666666666666499e-02,8.455000000000000016e-02,8.456666666666666499e-02,8.456666666666666499e-02,8.456666666666666499e-02,8.458333333333332982e-02,8.459999999999999465e-02,8.459999999999999465e-02,8.459999999999999465e-02,8.459999999999999465e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.456666666666666499e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.458333333333332982e-02,8.456666666666666499e-02,8.456666666666666499e-02
9.012333333333333307e-01,1.138500000000000068e-01,1.001166666666666732e-01,9.841666666666666619e-02,9.611666666666666969e-02,9.135000000000000064e-02,8.878333333333333910e-02,8.658333333333333159e-02,8.555000000000000104e-02,8.480000000000000038e-02,8.425000000000000544e-02,8.388333333333333752e-02,8.396666666666666168e-02,8.366666666666666696e-02,8.356666666666666410e-02,8.350000000000000477e-02,8.340000000000000191e-02,8.338333333333333708e-02,8.338333333333333708e-02,8.338333333333333708e-02,8.334999999999999354e-02,8.325000000000000455e-02,8.323333333333333972e-02,8.321666666666666101e-02,8.319999999999999618e-02,8.318333333333333135e-02,8.319999999999999618e-02,8.318333333333333135e-02,8.321666666666666101e-02,8.325000000000000455e-02,8.325000000000000455e-02,8.325000000000000455e-02,8.325000000000000455e-02,8.325000000000000455e-02,8.326666666666666938e-02,8.328333333333333421e-02,8.331666666666666388e-02,8.328333333333333421e-02,8.329999999999999905e-02,8.329999999999999905e-02,8.329999999999999905e-02,8.328333333333333421e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.325000000000000455e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.326666666666666938e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02,8.328333333333333421e-02
9.012333333333333307e-01,3.390833333333333477e-01,1.937000000000000111e-01,1.556333333333333457e-01,1.381666666666666599e-01,1.303499999999999936e-01,1.253499999999999892e-01,1.211166666666666641e-01,1.177666666666666723e-01,1.158000000000000002e-01,1.136833333333333307e-01,1.116166666666666696e-01,1.100000000000000006e-01,1.081666666666666610e-01,1.061833333333333379e-01,1.043333333333333335e-01,1.024666666666666642e-01,1.006999999999999978e-01,9.890000000000000180e-02,9.738333333333333564e-02,9.598333333333333717e-02,9.478333333333333055e-02,9.335000000000000242e-02,9.239999999999999603e-02,9.110000000000000042e-02,9.014999999999999403e-02,8.928333333333333954e-02,8.831666666666666832e-02,8.733333333333333226e-02,8.649999999999999356e-02,8.568333333333333357e-02,8.483333333333333004e-02,8.408333333333332937e-02,8.296666666666666079e-02,8.223333333333333883e-02,8.160000000000000586e-02,8.110000000000000542e-02,8.028333333333333155e-02,7.976666666666666627e-02,7.910000000000000364e-02,7.858333333333333837e-02,7.816666666666666208e-02,7.783333333333333770e-02,7.741666666666666141e-02,7.679999999999999327e-02,7.653333333333332822e-02,7.620000000000000384e-02,7.581666666666667109e-02,7.548333333333333284e-02,7.523333333333333262e-02,7.493333333333333790e-02,7.453333333333332644e-02,7.436666666666666425e-02,7.409999999999999920e-02,7.389999999999999347e-02,7.373333333333333128e-02,7.346666666666666623e-02,7.324999999999999567e-02,7.299999999999999545e-02,7.286666666666666292e-02,7.266666666666667107e-02,7.241666666666667085e-02,7.220000000000000029e-02,7.213333333333332709e-02,7.186666666666666203e-02,7.166666666666667018e-02,7.153333333333333766e-02,7.138333333333332642e-02,7.111666666666666137e-02,7.088333333333333985e-02,7.084999999999999631e-02,7.073333333333332862e-02,7.068333333333333413e-02,7.063333333333333963e-02,7.055000000000000160e-02,7.034999999999999587e-02,7.031666666666666621e-02,7.018333333333333368e-02,7.016666666666666885e-02,7.005000000000000115e-02,6.988333333333333897e-02,6.984999999999999543e-02,6.983333333333333059e-02,6.980000000000000093e-02,6.973333333333332773e-02,6.976666666666667127e-02,6.969999999999999807e-02,6.959999999999999520e-02,6.956666666666666554e-02,6.944999999999999785e-02,6.934999999999999498e-02,6.925000000000000600e-02,6.918333333333333279e-02,6.909999999999999476e-02,6.901666666666667060e-02,6.883333333333332971e-02,6.881666666666666488e-02,6.875000000000000555e-02,6.878333333333333521e-02,6.881666666666666488e-02,6.883333333333332971e-02
9.012333333333333307e-01,3.346500000000000030e-01,1.834833333333333316e-01,1.443666666666666709e-01,1.263499999999999901e-01,1.190500000000000030e-01,1.152833333333333349e-01,1.131999999999999951e-01,1.104166666666666630e-01,1.077666666666666634e-01,1.051833333333333370e-01,1.029833333333333295e-01,1.009666666666666629e-01,9.919999999999999651e-02,9.771666666666666001e-02,9.639999999999999958e-02,9.489999999999999825e-02,9.381666666666667320e-02,9.248333333333333406e-02,9.111666666666666525e-02,8.991666666666667251e-02,8.841666666666667118e-02,8.701666666666667271e-02,8.586666666666666059e-02,8.490000000000000324e-02,8.393333333333333202e-02,8.288333333333333663e-02,8.216666666666666563e-02,8.135000000000000564e-02,8.061666666666666980e-02,7.994999999999999329e-02,7.943333333333332802e-02,7.885000000000000342e-02,7.828333333333332977e-02,7.778333333333332933e-02,7.754999999999999394e-02,7.699999999999999900e-02,7.674999999999999878e-02,7.626666666666666317e-02,7.573333333333333306e-02,7.538333333333332997e-02,7.505000000000000560e-02,7.470000000000000251e-02,7.443333333333333746e-02,7.428333333333334010e-02,7.409999999999999920e-02,7.395000000000000184e-02,7.383333333333333415e-02,7.343333333333333657e-02,7.306666666666666865e-02,7.273333333333333039e-02,7.255000000000000338e-02,7.226666666666667349e-02,7.199999999999999456e-02,7.171666666666666468e-02,7.153333333333333766e-02,7.144999999999999962e-02,7.118333333333333457e-02,7.099999999999999367e-02,7.088333333333333985e-02,7.090000000000000469e-02,7.088333333333333985e-02,7.073333333333332862e-02,7.056666666666666643e-02,7.043333333333333390e-02,7.038333333333333941e-02,7.028333333333333655e-02,7.008333333333333082e-02,7.001666666666667149e-02,6.996666666666666312e-02,6.991666666666666863e-02,6.986666666666666026e-02,6.978333333333333610e-02,6.978333333333333610e-02,6.961666666666666003e-02,6.963333333333333874e-02,6.958333333333333037e-02,6.950000000000000622e-02,6.934999999999999498e-02,6.928333333333333566e-02,6.913333333333333830e-02,6.906666666666666510e-02,6.901666666666667060e-02,6.900000000000000577e-02,6.890000000000000291e-02,6.884999999999999454e-02,6.878333333333333521e-02,6.875000000000000555e-02,6.866666666666666752e-02,6.861666666666667302e-02,6.853333333333333499e-02,6.858333333333332948e-02,6.863333333333333786e-02,6.854999999999999982e-02,6.853333333333333499e-02,6.858333333333332948e-02,6.858333333333332948e-02,6.861666666666667302e-02,6.865000000000000269e-02,6.861666666666667302e-02,6.850000000000000533e-02
